,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,ind_gap,heat_of_formation
87,-0.348435,-0.39699468,-0.2268245,-0.68170804,3.4539945,-0.51067597,0.5113001,-0.349624,-0.12125597,-0.69397694,1.3803,-1.17226904
88,-0.3786405,-0.44338152,-0.32595593,-0.5302842,3.489101,-0.2138373,-0.01695954,-0.26147786,-0.05980451,-0.6201961,1.5726,-1.21096255
89,-0.01345222,-0.30980763,-0.4064477,0.14129162,3.2081776,0.49455985,0.31209934,-0.29731628,1.4393224,-0.19459835,0.6199,-1.132750057
90,-0.90485746,-1.0631568,-0.4142251,-0.3215031,1.1584175,5.444957,-2.1850643,3.8266425,-0.1493496,-0.45393544,2.1892,-1.51599637
91,-0.23397222,-0.33360514,-0.47664306,1.6181879,1.5025249,4.612782,0.39060813,-0.0455763,1.4412539,0.8172419,1.2792,-1.20350208
92,-0.46678916,-0.39766192,-0.41433913,0.22443423,1.232023,4.229869,0.30572867,0.035430312,0.41986215,-0.0038943768,1.5671,-1.34394038
93,-0.7717925,-0.9168229,-0.43139455,-0.20342074,1.3115282,5.1941776,-1.7178814,2.965394,-0.06451552,-0.34627485,0.9376,-1.34214953
94,-0.85347235,-0.70206803,-0.38357767,-0.33618268,1.0858551,4.482361,-0.7448037,1.6350232,-0.1855773,-0.33158255,1.0098,-1.38060884
95,-0.34892836,-0.3655559,-0.44717047,0.9097522,1.3983448,4.3901763,0.36100638,-0.022585988,0.93274224,0.37503028,1.3481,-1.293616047
96,-1.0436842,-1.0005835,-0.17895769,-0.37221235,-0.24696855,6.1398263,-2.0930333,4.453921,-0.3003067,-0.2049729,0.3603,-1.37564707
97,-0.26231962,-0.30419183,-0.38312343,1.7742294,0.43520188,5.0985265,0.42627275,0.09245622,1.280513,1.5432789,0.0619,-1.08840578
98,-0.4741659,-0.36424348,-0.3237879,0.29137573,0.3616231,4.4010887,0.40690008,0.22187197,0.28513122,0.5521718,0.4324,-1.21956278
99,-0.8685217,-0.86775035,-0.26394245,-0.23270701,-0.08297648,5.7228355,-1.638593,3.4010515,-0.16953193,-0.16079222,0.0,-1.21425803
100,-0.9546036,-0.6533816,-0.22412637,-0.4202654,-0.06875298,4.5910797,-0.62443614,1.8871478,-0.30700478,-0.21249552,0.0,-1.25101974
101,-0.37377498,-0.33636943,-0.3548853,1.0168698,0.40126723,4.768233,0.4114817,0.16703379,0.76774985,1.0323561,0.1614,-1.174498347
102,-0.76721835,-1.0791869,-0.5002951,-0.24760833,2.163159,4.967924,-2.2889109,3.5369864,-0.035898354,-0.5215768,0.6212,-1.439404295
103,-0.18180935,-0.3489122,-0.5327066,1.6258863,2.2046087,4.2141757,0.22329825,-0.08963072,1.6525956,0.41658735,0.5367,-1.153264805
104,-0.38291666,-0.40506592,-0.48072815,0.35182726,2.050321,3.7682774,0.18149424,-0.05301237,0.75231546,-0.07883363,0.7609,-1.297999305
105,-0.64524573,-0.91121477,-0.50585586,-0.14316046,2.2245483,4.6688876,-1.7301539,2.571731,0.16774654,-0.4051171,0.0,-1.280938655
106,-0.72657573,-0.69770336,-0.45830974,-0.27568635,2.0020018,3.9577677,-0.7623406,1.247734,-0.08703201,-0.3910389,0.0,-1.327001865
107,-0.30106828,-0.38122222,-0.5005456,0.89274925,2.0812027,3.985977,0.19877788,-0.06540395,1.1230285,-0.0062573673,0.6478,-1.246768272
108,-0.6527783,-1.0898625,-0.6853784,-0.19779436,4.0127273,4.413179,-2.2090485,2.8330774,0.41551805,-0.69449395,2.9697,-1.604786905
109,-0.12537237,-0.39480957,-0.6905865,1.5721242,3.853152,3.6677454,0.097687915,-0.18051103,2.0048773,-0.117811345,0.6019,-1.285007715
110,-0.32905743,-0.45111123,-0.6385048,0.2893727,3.6945727,3.2276547,0.06703985,-0.14358504,1.095646,-0.2806487,0.4401,-1.412981015
111,-0.50794786,-0.8504408,-0.6308542,-0.06253948,3.5049312,4.1310863,-1.4640647,1.7051593,0.7404689,-0.47243768,1.7994,-1.442732465
112,-0.6294955,-0.7227721,-0.59773916,-0.24187659,3.4649296,3.4474487,-0.78039813,0.7839978,0.045916438,-0.53686357,1.5767,-1.459136375
113,-0.24658613,-0.42714834,-0.6579241,0.8319071,3.7233229,3.443263,0.0808558,-0.15590231,1.4677886,-0.20759383,0.5387,-1.364971282
114,-0.61154336,-1.1054958,-0.73471135,-0.17183104,4.49917,4.303278,-2.256672,2.7368584,0.6281209,-0.73626333,3.6705,-1.64336846
115,-0.0904119,-0.4051333,-0.7442576,1.6678793,4.37809,3.5411282,0.04247263,-0.21064757,2.1937318,-0.16624399,1.26,-1.31077277
116,-0.32212996,-0.46178183,-0.6711039,0.23565403,4.0531435,3.0827188,0.05740472,-0.16406493,1.1449033,-0.32988808,1.1018,-1.44394307
117,-0.49721026,-0.94130486,-0.7344517,-0.08025589,4.5370417,3.9651887,-1.7085217,1.7926275,0.93270934,-0.62657917,2.4214,-1.46312322
118,-0.61041486,-0.772055,-0.6678082,-0.24628377,4.1771083,3.2908957,-0.90817577,0.7682576,0.20792818,-0.63369393,2.4561,-1.49219223
119,-0.24019122,-0.43807992,-0.6910616,0.7756068,4.08653,3.2982392,0.07277752,-0.17654622,1.5158231,-0.25775185,1.12,-1.394131237
120,-0.54300666,-1.1373588,0.10049815,-0.50028735,-0.020146132,1.5118469,-3.2645733,4.521376,-0.123551704,-0.44902664,2.1587,-1.46835335
121,0.5127786,-0.36903366,-0.10117649,0.9394731,0.4246972,1.1478721,-0.7636203,0.20785844,1.6193898,0.94101906,1.1805,-1.13936706
122,-0.1296827,-0.4514319,-0.029242573,-0.10773261,0.15689749,0.6503737,-0.8617954,0.5627428,0.5747722,0.019399166,1.5173,-1.25839146
123,-0.4183328,-0.993168,-0.0063760667,-0.37794393,0.07569432,1.3585671,-2.789625,3.670124,-0.03894489,-0.34208423,0.8293,-1.29032551
124,-0.487334,-0.785469,0.19981535,-0.5077729,-0.018586952,0.581494,-1.8559521,2.3579102,-0.1515646,-0.3340562,0.9338,-1.31147312
125,-0.0013159513,-0.40540266,-0.070809014,0.21055609,0.38151166,0.8123994,-0.79603815,0.31599832,1.133927,0.44599253,1.277,-1.213266927
126,-0.79555595,-1.075158,1.9133592,-0.6462683,-0.7282999,2.3665113,-3.1997104,5.5690727,-0.39067122,-0.13545124,0.3487,-1.32703435
127,0.39768368,-0.34357235,-0.050949395,1.0312953,-0.03857708,1.4695593,-0.7138168,0.34410393,1.5096742,1.3761045,0.0,-1.02574116
128,-0.18571587,-0.3925469,0.33346674,-0.10477588,-0.18665141,1.0807128,-0.69715315,0.6905525,0.28074038,0.7191801,0.3961,-1.13447236
129,-0.5978272,-0.9314272,1.2364804,-0.47695914,-0.48666793,1.9803784,-2.6672025,4.3102727,-0.22877578,-0.111128025,0.0,-1.16283271
130,-0.68150604,-0.74657387,1.4322693,-0.67801094,-0.45527098,0.75672305,-1.7708393,2.923386,-0.3648779,-0.19055776,0.0,-1.18193962
131,-0.060998347,-0.36194214,0.096661285,0.2821026,-0.14449975,1.3808242,-0.6914664,0.5568305,0.86564875,1.1619834,0.105,-1.094923627
132,-0.3884184,-1.191245,-0.030298961,-0.4574339,0.82779735,0.716395,-3.571428,4.455576,-0.014779783,-0.54030293,0.6905,-1.422071575
133,0.6991638,-0.40472302,-0.14246935,0.90624994,0.9791314,0.8304441,-0.8856644,0.16968298,1.777376,0.5598941,0.5018,-1.115107985
134,-0.042081024,-0.4684162,-0.08952514,-0.07048278,0.8893005,0.27222297,-0.9439933,0.36906815,0.93280023,-0.057649374,0.7442,-1.231303385
135,-0.2780355,-1.0154871,-0.061605126,-0.33122846,0.95563996,0.6619301,-2.9482594,3.4415946,0.30421555,-0.41507897,0.0,-1.257796335
136,-0.37394953,-0.7968361,-0.012704273,-0.4687378,0.6785592,0.01628226,-1.9463087,2.1082797,-0.06943412,-0.39655158,0.0,-1.281098045
137,0.18250293,-0.44259247,-0.11071389,0.19101238,0.9145968,0.51593816,-0.9280614,0.29892266,1.2965953,0.08242512,0.6278,-1.187260052
138,-0.28230473,-1.2044616,-0.2020381,-0.40204355,2.5031192,0.28178075,-3.5159397,3.8500915,0.493935,-0.6917561,2.7501,-1.521624685
139,0.91511464,-0.47063413,-0.27831766,0.812001,2.425182,0.3566024,-1.0087198,-0.016346455,2.0710945,-0.07907827,0.3006,-1.195962295
140,0.039781094,-0.5303394,-0.21121614,-0.118191436,2.3750103,-0.0978266,-1.0593408,0.042978168,1.1799052,-0.2694543,0.2369,-1.308173495
141,-0.16930203,-0.9655579,-0.18862213,-0.2565186,2.157472,0.30832627,-2.69888,2.67586,0.8078899,-0.48150182,1.5348,-1.359002745
142,-0.30342418,-0.8095998,-0.15726471,-0.42834854,2.034831,-0.05079354,-1.8880612,1.6299762,0.07644749,-0.52278197,1.3588,-1.364314955
143,0.3923269,-0.50783944,-0.24732535,0.09326607,2.3647032,0.044536293,-1.0459766,0.041308284,1.5867645,-0.17523304,0.3352,-1.263940062
144,-0.20697808,-1.2462345,-0.23987098,-0.38718775,3.0999098,-0.028475547,-3.7099526,3.8438382,0.77725685,-0.7609579,3.5545,-1.55729384
145,1.0764118,-0.49742252,-0.3054951,0.7069005,2.9004242,-0.008864653,-1.100404,-0.030882979,2.1715481,-0.15260163,1.0733,-1.21562485
146,0.47174555,-0.5390888,-0.14456554,-0.30645788,3.0452442,-0.5309855,-1.1547407,-0.08414241,1.034425,-0.4610015,0.9927,-1.33599675
147,-0.10518642,-1.0741665,-0.24980508,-0.30327782,3.201473,-0.092456385,-3.101272,2.81955,1.0470172,-0.66039836,2.2592,-1.3751685
148,-0.173701,-0.8535552,-0.08158488,-0.6752431,3.0948768,-0.637042,-2.147233,1.1370755,-0.0074029206,-0.80458206,2.3298,-1.39382951
149,0.7185802,-0.52388245,-0.21755138,-0.103765205,2.9584205,-0.2854869,-1.1409396,-0.05348587,1.5385827,-0.32040325,0.9869,-1.289239617
150,-0.67907685,-1.0870862,-0.15687445,-0.41719636,0.41010964,3.085385,-2.7552016,4.125677,-0.12816754,-0.4375011,2.1691,-1.49300669
151,-0.021462131,-0.33077884,-0.24501975,1.2151599,0.83781314,2.4316485,-0.34323463,-0.021388246,1.5509784,0.9454863,1.2166,-1.1705028
152,-0.26526585,-0.41027734,-0.1745206,-0.04736736,0.50679743,2.061679,-0.42077523,0.26629674,0.48553097,0.07878065,1.5347,-1.2976863
153,-0.54409945,-0.9442817,-0.17555402,-0.2963257,0.57282835,2.8465202,-2.3038366,3.284275,-0.040701296,-0.33034268,0.8637,-1.31669575
154,-0.6266169,-0.72917396,-0.12796944,-0.42988417,0.3489457,2.1340368,-1.3278826,1.9503521,-0.16240202,-0.3162268,0.9585,-1.34457866
155,-0.13590813,-0.36516666,-0.21504486,0.5066333,0.73241043,2.2083492,-0.36043596,0.023171782,1.0447309,0.4997595,1.303,-1.250613967
156,-0.8265347,-1.0502893,0.4470502,-0.46301898,-0.42582336,3.925605,-2.7813213,4.979684,-0.28115043,-0.1784977,0.3514,-1.35228769
157,-0.059755445,-0.29945657,-0.16946675,1.3421171,-0.01903007,2.9343677,-0.2934543,0.14063239,1.3783796,1.5831332,0.0121,-1.0565103
158,-0.3267897,-0.3480799,-0.051431406,-0.050531592,-0.16218214,2.4939303,-0.27025634,0.46622574,0.13254797,0.8888105,0.4081,-1.1736802
159,-0.678925,-0.88459486,0.19825248,-0.35764682,-0.3167722,3.4166386,-2.1952538,3.8150706,-0.18741857,-0.11463821,0.0,-1.18933025
160,-0.77001137,-0.6675617,0.4162008,-0.54141086,-0.31694007,2.353142,-1.1728266,2.3213253,-0.3275341,-0.15530601,0.0,-1.21517556
161,-0.20604172,-0.317695,-0.09518206,0.5431988,-0.12779485,2.8101332,-0.26597145,0.34933102,0.7003054,1.345892,0.1257,-1.132084567
162,-0.54195803,-1.1081756,-0.24168614,-0.34249315,1.399709,2.6261344,-2.881919,3.8742514,-0.014354802,-0.5047228,0.6565,-1.434919315
163,0.17460376,-0.37240964,-0.29155895,1.2003871,1.505744,2.0023065,-0.5006402,-0.031766105,1.7720662,0.5048963,0.5151,-1.136378325
164,-0.16106315,-0.43206263,-0.24167131,-0.010038221,1.371454,1.5589309,-0.5275166,0.04068494,0.8963858,-0.06158018,0.7525,-1.263478725
165,-0.41745114,-0.9410596,-0.25073135,-0.23619525,1.4936488,2.3220632,-2.325189,2.9015899,0.28940594,-0.39092597,0.0,-1.273126475
166,-0.5000116,-0.72700167,-0.20351389,-0.3698904,1.2736137,1.6099411,-1.3530495,1.572256,-0.063645415,-0.37767157,0.0,-1.305410985
167,-0.07941101,-0.40732384,-0.2617577,0.49026433,1.4039145,1.7760885,-0.51974624,-0.0054864646,1.2662027,0.05534625,0.6353,-1.216858092
168,-0.4489584,-1.1189536,-0.4341773,-0.28371105,3.1772056,2.3064039,-2.7801664,3.2175202,0.49325216,-0.66450447,2.8237,-1.559697725
169,0.2583711,-0.42537114,-0.46161795,1.1720765,3.062039,1.8059163,-0.5100682,-0.10287843,2.054507,-0.089780666,0.4084,-1.236332535
170,-0.13062744,-0.48735118,-0.40650472,-0.018128086,2.955289,1.2429603,-0.56332356,-0.06378925,1.2038767,-0.2574896,0.3094,-1.354621535
171,-0.32162926,-0.8983335,-0.38343495,-0.16663578,2.7123404,2.0318148,-2.0854495,2.1702704,0.7657482,-0.46496055,1.6341,-1.397411785
172,-0.43597013,-0.76255125,-0.3457242,-0.34891602,2.6760373,1.2605205,-1.3780622,1.1930622,0.07320833,-0.5287713,1.4427,-1.406976495
173,-0.050990343,-0.4623377,-0.42729473,0.4522878,2.9825332,1.4789761,-0.55211174,-0.0770809,1.570172,-0.18389378,0.4219,-1.308971102
174,-0.3904675,-1.1434244,-0.47462326,-0.25847867,3.670075,2.0735931,-2.890044,3.1666803,0.74207354,-0.7102554,3.6123,-1.59652488
